name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_in_reply_to_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Robin Rumpf,RumpfRobin,101,1,199,757,FALSE,TRUE,"New York, NY",,841,,TRUE,FALSE,939485131693322000,12/10/2017 3:20,@realDonaldTrump CNN IS the most trusted name in news. It would be YOU no one can trust. You will not get rid of th... https://t.co/ORwB8BofC9,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/ORwB8BofC9,1,realDonaldTrump,1,,
Joseph M. Brennan,JosephMBrennan,38,1,264,109,FALSE,FALSE,"Philadelphia, PA",,362,Sports Handicapper,FALSE,FALSE,939634404267380000,12/10/2017 3:20,@realDonaldTrump @daveweigel That fake picture is a disgrace-- this reporter should be terminated immediately!!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
bowoman,beeinbonnet1,2,1,2,94,FALSE,TRUE,,,355,,FALSE,FALSE,939680422493073000,12/10/2017 3:20,"@realDonaldTrump He dumbass, grabbed any pussies lately? Why don't you wire your mouth shut and do us all a favor.... https://t.co/Xj9cKh09Cz",,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/Xj9cKh09Cz,1,realDonaldTrump,1,,
David Edwards,Dasrht,195,2,132,10407,FALSE,TRUE,,,9933,,FALSE,FALSE,266276897305026000,12/10/2017 3:20,@realDonaldTrump @repweiner  https://t.co/mJiIjWS6gQ,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, repweiner",2,photo,
ronnie johnson,ronronforfunnow,1215,23,2631,48,FALSE,FALSE,,Pacific Time (US & Canada),27436,The One For The Moment.,FALSE,FALSE,939680422493073000,12/10/2017 3:20,@realDonaldTrump Embedding Fascism In America!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Billene,bjoycollins,232,11,305,13350,FALSE,FALSE,Glen Iris,Quito,6204,"Grateful wife, mum, friend w/ fierce sense of justice. ""We are getting up there in the years; we'll have to quit sometime. But today--TODAY--deal sister, deal.""",FALSE,FALSE,939616077356642000,12/10/2017 3:20,@realDonaldTrump @daveweigel @washingtonpost Mr Twump i am in your kindygartrn cwass and evwybody says you are a snowfwake cwybaby.  [?],,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
mick jessen,mick_jessen,56,1,78,5661,FALSE,TRUE,,,1123,,FALSE,FALSE,939485131693322000,12/10/2017 3:20,@realDonaldTrump Give it a rest Trump they certainly tell the truth about you! Trying to stop the free press is definitely a dictator move!,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Joe Fairbanks,Fairbanks357,39,0,51,1253,FALSE,TRUE,,,1194,,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump Deny all federal funds to @KingCountyWA for harboring illegal aliens like the one that killed... https://t.co/YMYTz7bHi0,,,Twitter for Windows,realDonaldTrump,TRUE,FALSE,1,0,,0,https://t.co/YMYTz7bHi0,1,"realDonaldTrump, KingCountyWA",2,,
Fernando,jarama_60,8,0,15,83,FALSE,TRUE,,,101,,FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel You too... If it's about lying?,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Forrest Trump,ForrestTrump60,1237,5,1309,20915,FALSE,TRUE,"Texas, USA",,22465,Proud member of the #Resistance. Hater of all things Trump and his criminal family. Fighting every day to #ImpeachTrump. #FBR,FALSE,FALSE,939616077356642000,12/10/2017 3:19,@realDonaldTrump @daveweigel @washingtonpost Its very comforting that after you started another war in the Middle E... https://t.co/sklnUpCOQm,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/sklnUpCOQm,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
Lon E. Varnadore,dragolite,463,14,819,15543,FALSE,TRUE,,Pacific Time (US & Canada),6497,Self published sci-fi and fantasy writer of many sub genres...tabletop nerd and lover of D&D...need I say more?,FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel When are you going to apologize for posting the three anti-Islam videos? Or the hundre... https://t.co/ENrTpibUjr,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/ENrTpibUjr,1,"realDonaldTrump, daveweigel",2,,
Wendy Beltrami,PersisterNV,13,0,30,559,FALSE,TRUE,,Pacific Time (US & Canada),226,,FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel WHO THE F CARES? It doesn't matter how many of these pathetic rallies you have. Do you... https://t.co/mVgYwi4hnW,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/mVgYwi4hnW,1,"realDonaldTrump, daveweigel",2,,
Sandra Scruggs,sandrasdgo,24,0,46,1833,FALSE,TRUE,"Montrose, CO",,200,,TRUE,FALSE,939680422493073000,12/10/2017 3:19,"@realDonaldTrump So sick of all the trolls that want to complain about every thing you do Mr. President. We, the pe... https://t.co/3i2LKM0DSJ",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/3i2LKM0DSJ,1,realDonaldTrump,1,,
Julie Gallagher,JulezG323,2,0,59,1,FALSE,TRUE,"Huber Heights, OH",,3,Grad student. That hockey mom. RN. Jogger.,FALSE,FALSE,939642796289470000,12/10/2017 3:19,@realDonaldTrump #GoArmy!!!!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,GoArmy,1,,0,realDonaldTrump,1,,
me,meT_13_,21,0,276,7174,FALSE,TRUE,US,,1647,"Hope is being able to see that there is light, despite all of the darkness. -Desmond Tutu",FALSE,FALSE,939485131693322000,12/10/2017 3:19,"@realDonaldTrump TRUMP's slogan is MAKE AMERICA GREAT AGAIN Everyone knows this is not true, that this could in fac... https://t.co/CLTvICmocA",,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/CLTvICmocA,1,realDonaldTrump,1,,
Trump Is A Bigot,noteabaggers,439,10,767,6125,FALSE,FALSE,,Pacific Time (US & Canada),15064,Donald Trump's ignorance of economics and foreign policy make him a dangerous man.  The modern Tea Party doesn't understand history,FALSE,FALSE,939642796289470000,12/10/2017 3:19,@realDonaldTrump Wow!  U are a disgrace draft dodger,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Jim Bangerter,NASA_ND,161,7,1184,2986,FALSE,TRUE,"Space Coast, Florida USA",Eastern Time (US & Canada),2460,"NASA Retired; #Resistance; Proud Democrat, precinct 409 committeeman; PATCO forever",TRUE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel Nice Photoshop job by your staff short strokes donny. Hundreds of seats empty!! You ar... https://t.co/yr95NKgMGB,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/yr95NKgMGB,1,"realDonaldTrump, daveweigel",2,,
That News Show,thatnewsshow,206,17,867,2556,FALSE,FALSE,USA,Arizona,36037,"What someone says is Gossip NOT News, The Truthfulness of the words, is NEWS.",FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel Takes a small man to lie about such a petty thing.  Provide proof instead you lying sack of shit.,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Diane Reid,Diane_Reid,427,1,735,29705,FALSE,FALSE,Reminder - This is NOT normal!,Pacific Time (US & Canada),2295,#TheResistance. Take big $ out of politics. Humans should control their population; other species deserve to live. People should not suffer from capitalism.,FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel WTF is wrong with you. He posted a photo from early in your loser rally. IT WAS NOT A... https://t.co/4rwr99OCoQ,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/4rwr99OCoQ,1,"realDonaldTrump, daveweigel",2,,
Jenni with the Pre-X,loverdoverkc,43,1,191,1270,FALSE,TRUE,,,315,Never let your fear decide your fate #T1D,FALSE,FALSE,939616077356642000,12/10/2017 3:19,@realDonaldTrump @daveweigel @washingtonpost You are such a fucking baby,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
Kim R,KimberR2020,7,0,105,4440,FALSE,TRUE,,,5358,,FALSE,FALSE,266276897305026000,12/10/2017 3:19,@realDonaldTrump @repweiner Love this tweet... foreshadowing the future?,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, repweiner",2,,
James Hicks,CrazzzyWeed,33,0,91,3115,FALSE,TRUE,"Pleasant Garden, NC",,789,"I'm happily married to my best friend.

I'm exactly where my choices placed me.

I'm not a victim I'm a Victor.",FALSE,FALSE,939680422493073000,12/10/2017 3:19,"@realDonaldTrump President Donald J Trump, the right man for the right time. An answer to countless prayers across... https://t.co/DJRKfLc5gM",,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/DJRKfLc5gM,1,realDonaldTrump,1,,
Cherie Miller ??????????????,cmiller415,24,0,98,1697,FALSE,FALSE,United States,Pacific Time (US & Canada),2000,"??????Born & raised in the Bay Area. Taught to love & respect others based on their character not their color, orientation, nationality, religion, or ethnicity",FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel Why dont you start worrying about things that really matter?! Like the chaos youre cre... https://t.co/amilLFVagT,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/amilLFVagT,1,"realDonaldTrump, daveweigel",2,,
Coincidence?Thinknot,ACoincidenceNOT,259,0,618,136,FALSE,TRUE,,,1998,"Incredible and true mere coincidences? Some minor, others extraordinary! Follow us on Facebook for more fun and share your own coincidences as well!",FALSE,FALSE,939680422493073000,12/10/2017 3:19,"@realDonaldTrump You fucking twat. Americans are being separated by their loved ones by an illegal president, YOU.... https://t.co/06lV6WV5ly",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/06lV6WV5ly,1,realDonaldTrump,1,,
dlg,osmth6,27,1,442,4166,FALSE,TRUE,,,6931,,FALSE,FALSE,939480342779580000,12/10/2017 3:19,@realDonaldTrump @CNN Jerk,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, CNN",2,,
Jim,Jim03220219,99,0,23,7965,FALSE,TRUE, PA,,10896,Retired-part time professional. Very involved in politics focusing on democratic causes. Enjoy volunteer work,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump You are devoid of any sense of compassion which made us the envy of the world. You stole the elect... https://t.co/QuwaeXwude,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/QuwaeXwude,1,realDonaldTrump,1,,
Allegra,youcrazypants,49,1,87,3740,FALSE,TRUE,"Princeton, NJ",,7442,I?€?m a chef and health practitioner in Central New Jersey and I have these wild and crazy beliefs that politicians should create legislation that helps people.,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump Then you might wanna do something about our gun problem before you start spouting off some predictably racist shit.,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Sheila E,Phooeye,211,1,851,2672,FALSE,TRUE,"West Valley City, UT(via KCMO)",Mountain Time (US & Canada),2651,"Pagan Mom of 4, grandmother of 9. Nope I'm not the famous one. BAS Criminal Justice, Victims Advocate. Resistance.",TRUE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump What about the white man who injured  500 and killed 59 in Vegas? What about the white man who dro... https://t.co/b7MmcWGrsr,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/b7MmcWGrsr,1,realDonaldTrump,1,,
joseph hernandez,Bambam33Jh,25,0,50,297,FALSE,TRUE,,,630,,FALSE,FALSE,,12/10/2017 3:19,@realDonaldTrump  Are you  running  in 2020? you got my vote,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Suzi Bikerbabe,suzibikerbabe,32,3,107,402,FALSE,FALSE,Michigan USA,Central Time (US & Canada),2787,"Writer, painter, motorcycle rider, flute player, photographer, star gazer, sous chef'er --- liar? Follow me and see where it all leads ...",FALSE,FALSE,939680422493073000,12/10/2017 3:19,"@realDonaldTrump Really, lying traitor? Leave immigrants alone, go after the real criminals: people like you, rich... https://t.co/5RET9v6It7",,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/5RET9v6It7,1,realDonaldTrump,1,,
Bruce Bennett,OGBBGUNN,48,2,48,1273,FALSE,TRUE,Canada Scotland Italy Mexico,,421,"Proud Canadian ""sempre la famiglia primo"". ??????????????????????? Original Gunn Brother Surf Fisherman",TRUE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump More inbred Americans kill other Americans in 1 week than illegals do in a year get your facts straight,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
GOD&USA2theMax,2The_Max_,2727,9,4283,6548,FALSE,FALSE,,Eastern Time (US & Canada),2864,"Christian, Retired War Veteran. BabyBoomer. Love  ISRAEL, Law&Order, POTUS & MAGA to the Max! 1A, 2A, NRA. NO TO ABORTION. DMs=Block (except thank U) ??????????????????????????????????????",FALSE,FALSE,939560154269405000,12/10/2017 3:19,@realDonaldTrump @StevePo46183939 it was a great night in Pensacola!!!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, StevePo46183939",2,,
Craig Cooper,CBcooper2093,306,5,340,9431,FALSE,TRUE,So. Cal USA,Arizona,4868,STRICT Constitutionalist God Guns and COTUS Pro ALL life,FALSE,FALSE,939485131693322000,12/10/2017 3:19,@realDonaldTrump  https://t.co/p9DK2xoST7,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,photo,
James Lapenta,jimlap21,28,0,71,1138,FALSE,TRUE,"Canonsburg, PA",,951,,FALSE,FALSE,939560154269405000,12/10/2017 3:19,@realDonaldTrump Go to hell you fascist loofah faced shit gibbon. You're doing more to erode civil rights than anyone in recent history.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Col. Ben Bannister,ColBannister,6988,58,2746,109298,FALSE,TRUE,Southeastern U.S.,,70937,"Political Body, reporting and commenting. Jesus died for our sins. I strongly support Trump for President! Now is the time!",FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump Amen!,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,1,,0,,0,realDonaldTrump,1,,
milliestarfish,milliestarfish2,57,1,62,63,FALSE,TRUE,"Brooklyn, NY",,472,single white female. lol,TRUE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel Funny how there was no fake news until we had a fake president,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Lia,LeaStream,74,0,64,6444,FALSE,TRUE,Virginia,,3333,Housewife; just me & hubby;Married at 40 dreams CAN come true! And I WILL shed this weight. I can do it!,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump Thank you Build That Wall ,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Fired Up&Ready To Go,sharpetax,234,8,294,30154,FALSE,TRUE,USA,,10698,"Hubby B. and I love, love, love watching tennis. Serena Jameka Williams is the G.O.A.T.  Formula 1?€?s Lewis Hamilton is also a Fave.",FALSE,FALSE,939485131693322000,12/10/2017 3:19,@realDonaldTrump Really?  Is this all you have to do?  It's obvious you don't want to do the job so please just #resign .,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,resign,1,,0,realDonaldTrump,1,,
SUSAN WERNER,SUSANWE23780781,1,0,61,293,FALSE,TRUE,,,95,,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump STFU YOURACIST BASTARD.,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
cmore,CarlosM39338676,5,0,101,97,FALSE,TRUE,"Florida, USA",,40,,FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump It is about protecting our nation and not letting global dynamics to take control of our borders .... https://t.co/8s9CZc2n0Q,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/8s9CZc2n0Q,1,realDonaldTrump,1,,
Carolyn Nixon,Catsaroo,3,0,14,60,FALSE,TRUE,,,1717,,FALSE,FALSE,939616077356642000,12/10/2017 3:19,@realDonaldTrump @daveweigel @washingtonpost Who cares what your crowd size is? You're too sensitive. https://t.co/KOIezlD1jR,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,photo,
Pray For Puerto Rico,BookExodus20V15,189,0,194,8126,FALSE,TRUE,My Heart,Pacific Time (US & Canada),10793,FEMA As Usual Hasn?€?t Been Doing Their Job. https://t.co/VYvZmAS3Z4 https://t.co/Ia3tV9Rwhe https://t.co/2FDJXWZNOD https://t.co/gLHcwDcq3o,FALSE,FALSE,,12/10/2017 3:19,@realDonaldTrump A Start Of A Series Of Justice Department Shenanigans We Would Come To Learn About: Agreeing 2 Lim... https://t.co/arqtAXh9nw,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/arqtAXh9nw,1,realDonaldTrump,1,,
Gallager O'reilly,Gopo_Pogo,97,3,273,3270,FALSE,TRUE,"Hamilton, MT",,5777,import/export Russian hooker urine for Trump enterprises. Safe buddy for Eric trump,TRUE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel  https://t.co/PXfp0LIj9F,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,photo,
????????Deplorable Scoop????????,LibberTea,1725,20,1852,9050,FALSE,FALSE,"Clearwater, FL",Atlantic Time (Canada),11977,"Time for Convention of the States? YES #COSProject #MAGA ???????? 
#Conservative #Deplorable
#Boycott????NFL #Gabhttps://gab.ai/LibbertealNQI",FALSE,FALSE,939680422493073000,12/10/2017 3:19,"@realDonaldTrump This is the choice for spineless politicians! Protect Americans or Protect Illeagles?
America Firs... https://t.co/t2lzxtguGU",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/t2lzxtguGU,1,realDonaldTrump,1,,
DK Seattle,DesireeSeattle,1656,174,1357,62149,FALSE,FALSE,,,168941,"#LivesMatter ... #MAGAPlump     
Follow/RT???endorsement",FALSE,FALSE,939616077356642000,12/10/2017 3:19,@realDonaldTrump @MCITLFrAphorism @daveweigel @washingtonpost I remember the hours long lines to see the @POTUS spe... https://t.co/e4Zro5peu1,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/e4Zro5peu1,1,"realDonaldTrump, MCITLFrAphorism, daveweigel, washingtonpost, POTUS",5,,
Rebecca Lucido,RebeccaLucido,2,0,31,327,FALSE,TRUE,"Farmington Hills, MI",,39,,FALSE,FALSE,939475127552618000,12/10/2017 3:19,@realDonaldTrump Did your dentures stay in place for this speech?  Must be why you always have a scowl on your face... https://t.co/kFEwdyIIdh,,,Twitter for iPhone,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/kFEwdyIIdh,1,realDonaldTrump,1,,
Libtard Crybaby 25/4,hitmeister1,604,5,623,11338,FALSE,FALSE,"California, USA",Pacific Time (US & Canada),18792,"Concerned citizen / Singer-songwriter / Wharton School alumnus.    See my video, ""Broken Promise Land"": https://t.co/mPhgoo7jsK",FALSE,FALSE,17979321264115700,12/10/2017 3:19,@realDonaldTrump Treason's Greetings!,,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Sharon McMahon,mcmahon134,41,3,299,7341,FALSE,TRUE,,,3590,Donald Trump is a horrible man and I hate him bigly,FALSE,FALSE,939634404267380000,12/10/2017 3:19,@realDonaldTrump @daveweigel You should be fired - you are evil,,,Twitter for iPad,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Andre Lewis,dwanle30,7,0,9,1,FALSE,FALSE,"Queens, NY",Eastern Time (US & Canada),3,"B.Sc. in Alternative Medicine at Everglades University in Boca Raton, Florida. Currently pursuing M.Sc. in Acupuncture and Oriental Medicine.",FALSE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump What about the crimes of parental alienation here in America. Reform child support!,,,Twitter Lite,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
Mary EllenCaddell,marycaddell,1356,14,1717,15879,FALSE,TRUE,,,84416,"22 years teaching, many more learning.",FALSE,FALSE,,12/10/2017 3:19,"@realDonaldTrump you must be REALLY  REALLY tiny.   Size is SUCH a big issue for you.
Or, should we say, teeny issu... https://t.co/cvg2OQxt6t",,,Twitter Web Client,realDonaldTrump,TRUE,FALSE,0,0,,0,https://t.co/cvg2OQxt6t,1,realDonaldTrump,1,,
Pat Przewoznik,thereal_pat13,18,0,36,2893,FALSE,TRUE,,,1721,,TRUE,FALSE,939680422493073000,12/10/2017 3:19,@realDonaldTrump Please just shut UP! No one alive( not your bots) want to hear you spew your bigoted rhetoric!!,,,Twitter for Android,realDonaldTrump,TRUE,FALSE,0,0,,0,,0,realDonaldTrump,1,,
