name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Loco Dave,Loco_Dave00,423,5,1158,832,False,False,"Palmdale, CA",Pacific Time (US & Canada),4403,"Just a crazy Gamer, Tech guru and helper,  My opinions are my own. #Gamer #Cook, #ComputerTech, #HandyMan, #Mechanic, #FoodBlogger #Hacktivist #Pedohunter",False,False,939634404267380736,2017-12-09 23:47:52,"@realDonaldTrump @daveweigel You are the president,  u just costed an American a job? He should be trained how to r... https://t.co/1f2Rv3BmA4",,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,https://t.co/1f2Rv3BmA4,1,"realDonaldTrump, daveweigel",2,,
weirdasfolk,weirdasfolk1,83,1,461,8983,False,False,,,3903,"music, oceans, nutrition, coffee, dogs! :) ANTI-xenophobes! Blocks all promoted tweets, assholes & Trump lovers",False,False,939375570919612416,2017-12-09 23:47:51,"@realDonaldTrump Get over it Donald. Stop distracting. Start doing some actual fucking work that benefits people, n... https://t.co/MrNXwKnkCH",,,Twitter for iPad,realDonaldTrump,True,False,0,1,,0,https://t.co/MrNXwKnkCH,1,realDonaldTrump,1,,
Salmeen Ali Hamza,SalmeenHamza,0,0,39,18,False,True,Portsudan,,15,الأخبار الأخبار العامة الموسيقى الحكومة والسياسة المسؤولون الحكوميون والوكالات الحكومية,False,False,939485131693322240,2017-12-09 23:47:51,@realDonaldTrump y whmy https://t.co/9Nvx4JzT0T,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
peen,_peen_,169,5,323,22519,False,False,,America/Toronto,8935,,False,False,939634404267380736,2017-12-09 23:47:51,@realDonaldTrump @daveweigel You need to be fired uncle pervy.,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Grant Traill,GrantTraill,33,0,284,1497,False,True,,,964,,True,False,939634404267380736,2017-12-09 23:47:51,@realDonaldTrump @daveweigel Packed with part of 32% that have been faked out,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel",2,,
Darrin Lindsey,Number1TriSTAN,603,0,246,8442,False,True,"Vinton, IA",,2972,"I wish I could be understood without being judged. I'm a #TriSTAN, and you should be too. @takingtristan on Twitter and Insta. Tristan Crystal on Live.me.",False,False,939634404267380736,2017-12-09 23:47:50,"@realDonaldTrump @daveweigel You are fake news!!! As soon as you're fired, we'll worry about other people",,,Twitter for Android,realDonaldTrump,True,False,0,7,,0,,0,"realDonaldTrump, daveweigel",2,,
SomeoneShavedMyCat,SocMediaIsLame,8620,11,6036,2503,False,False,"New York, NY",Atlantic Time (Canada),185,Be good,True,False,,2017-12-09 23:47:50,@realDonaldTrump They will probably let you have a tv in your cell,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Rishiyur Nikhil,RSNikhil,153,6,62,1369,False,False,,Eastern Time (US & Canada),1156,,False,False,939634404267380736,2017-12-09 23:47:50,"@realDonaldTrump @daveweigel So, just to be sure: you are committed to the principle that anyone who communicated a... https://t.co/tTjyMsSLd6",,,Twitter Web Client,realDonaldTrump,True,False,0,1,,0,https://t.co/tTjyMsSLd6,1,"realDonaldTrump, daveweigel",2,,
Susette,queensue31954,555,10,1877,4476,False,True,"New York, USA",,20056,"unapologetically democratic, tree-hugginsavethewhalesthisisyourplanetpoliticaljunkie, Jack Russell owner chick. opinions are my own. don't respond to nonsense",True,False,939560154269405184,2017-12-09 23:14:33,@realDonaldTrump You Are A Liar,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Danni Matthews,tokkamr,164,1,274,294,False,True,liverpool ,,820,"Reality star, Owner of vanity case beauty in Crewe, Cheshire. #dermalogica expert. lecturer in beauty therapy & assessor. Eyebrow guru skin specialist. #spawars",True,False,939616077356642304,2017-12-09 23:14:32,@realDonaldTrump @daveweigel @washingtonpost Not like a sell out Madonna tour.  Idiot,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
DaMooch,DaMooch69,110,0,384,2607,False,True,Washing,,554,F*ckin' Communications Director ova heya. I communicate so f*ckin' good!,False,False,939485131693322240,2017-12-09 23:14:32,"@realDonaldTrump If CNN is fake, then give me my job back!  I never said Bannon sucks his own cock. (I said he suck... https://t.co/gmGHqg17Zc",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/gmGHqg17Zc,1,realDonaldTrump,1,,
陳中和,95chenTaiwan,51,0,467,292,False,True,,,215,科技新闻 族群聯盟 科技高 新聞時事 國際 名人 生活 政治 大中華,False,False,939485131693322240,2017-12-09 23:14:32,"@realDonaldTrump Zhong Guo Gong Chan Dang CPCCai Shi Zui Bu Ke Xin De ,Sha Hai Da Lu Ren Min 550,000,000Ren ,Gou Jie Di Guo ,Zhuan Men Che Er Zhan Mei Guo Meng Jun De Hou Tui ,Ming Ming Shi Zhan Bai Guo Que Pian Dao Lian He Guo De Chang Wu Li Shi Guo Cai Shi Tian Xia Zhen Zheng De Chao Ji Di Yi Da Pian Zi . ",,,Twitter for iPhone,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Donald J Turd,RealDonaldTurd,151,1,301,175,False,True,,,1990,,False,False,939616077356642304,2017-12-09 23:14:32,@realDonaldTrump @daveweigel @washingtonpost Insecurity correlates to small penis size and #DotardDonald definitely... https://t.co/aUfCbBLVUI,,,Twitter for Android,realDonaldTrump,True,False,1,0,DotardDonald,1,https://t.co/aUfCbBLVUI,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
DT,sdkp,56,4,134,2098,False,True,California,Pacific Time (US & Canada),4652,"Member of the Resistance since 1977. Re-pledged my service on November 8, 2016",False,False,939616077356642304,2017-12-09 23:14:32,@realDonaldTrump @daveweigel @washingtonpost OMG. Are you serious?  Your are the President go do some work!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
Robin,RMett2,7,1,56,649,False,True,"Florida, USA",,206,,False,False,939485131693322240,2017-12-09 23:14:32,@realDonaldTrump Just shut up!,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Tragedy Ann,TragedyAnnn,120,0,368,3092,False,True,,Pacific Time (US & Canada),1097,"Teacher, mom of twins, wine drinker. If you're either of the former,  you'll likely understand the need for the latter. #Resist",False,False,939616077356642304,2017-12-09 23:14:32,"@realDonaldTrump @daveweigel @washingtonpost Holy shit, Denture Donald is a whiny cunt.",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
chuck u farley,bhiggins42,90,5,591,1404,False,True,,,9777,,False,False,939564681743814661,2017-12-09 23:14:31,@realDonaldTrump @USArmy @USNavy Take it easy today prez I'm sure the bone spurs are still killing u,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, USArmy, USNavy",3,,
trevor Czepiel,tczepiel7,69,1,344,1116,False,True,"Chicopee, MA",,755,"i dont mean to push, but im being shoved",True,False,939477807813595136,2017-12-09 23:14:31,"@realDonaldTrump None of this is even true, stop the propaganda",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Robert Bruce,rbr821,63,5,240,206,False,False,Boca Raton Fl. From Michigan,Eastern Time (US & Canada),2530,"Former Detroiter. Bruce Springsteen Fan, and Democrat.",False,False,939616077356642304,2017-12-09 23:14:31,@realDonaldTrump @daveweigel @washingtonpost BFD,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,,
Susan Mindrum,nasussews,21,0,113,318,False,True,,,29,,False,False,939485131693322240,2017-12-09 23:14:30,"@realDonaldTrump @POTUS The President's moniker is most untrustworthy,vial President to EVER hold the Office.  He c... https://t.co/o65hkCiC60",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/o65hkCiC60,1,"realDonaldTrump, POTUS",2,,
The Gospel of Hemp,thegospelofhemp,4052,74,4713,1645,False,False,"Sacramento, CA",Arizona,30461,ENLIGHTEN Yourself today for FREE! The Gospel of Hemp: How Hemp Can Save Our World is FREE on Amazon Kindle and Google Play!,True,False,,2017-12-09 23:14:30,@realDonaldTrump is a #LyingSackOfShit orangutan! https://t.co/2XEHNnFPjC,,,Twitter Web Client,realDonaldTrump,True,False,0,1,LyingSackOfShit,1,,0,realDonaldTrump,1,photo,
Judy,Judyjcprov47,2754,104,4381,62697,False,False,GA,Eastern Time (US & Canada),116190,JESUS CHRIST is my LORD and SAVIOR! Prolife is My Choice!Constitutional Conservative!,True,False,,2017-12-09 23:14:29,"@realDonaldTrump @judgeroymooreAL P2 Vote for Judge Roy Moore! The Churches, families must give rides to people who want to vote 4 Moore! P3",,,Twitter for iPhone,realDonaldTrump,True,False,1,0,,0,,0,"realDonaldTrump, judgeroymooreAL",2,,
Jenny Gattone,TheWriteJennyG,296,19,350,8743,False,True,,,11876,Only 60 inches high- every inch is packed with dynamite :),False,False,266276897305026560,2017-12-09 23:14:28,@realDonaldTrump @repweiner Yet @MooreSenate is acceptable? #Hypocrisy,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,Hypocrisy,1,,0,"realDonaldTrump, repweiner, MooreSenate",3,,
DUMPTRUMP,DUMPTRU20834451,23,0,41,808,False,True,,,763,,False,False,939616077356642304,2017-12-09 23:14:28,@realDonaldTrump @daveweigel @washingtonpost wah wah crying over crap like this??! when people are dying in middle... https://t.co/FS1EFG10nG,,,Twitter for iPhone,realDonaldTrump,True,False,1,1,,0,https://t.co/FS1EFG10nG,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
Dee B,deebee52,170,8,626,20222,False,False,undisclosed location,Hawaii,17541,,True,False,939616077356642304,2017-12-09 23:14:27,@realDonaldTrump @daveweigel @washingtonpost How about YOU figure out how to KEEP ARAB NATIONS FROM IMPOSING SANCTI... https://t.co/wVXNLDuacv,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/wVXNLDuacv,1,"realDonaldTrump, daveweigel, washingtonpost",3,,
Katherine Burton,Katb923,1972,1,3073,1485,False,True,"Mount Prospect, IL",,10715,"Activist, progressive, grandmother, world traveler, proponent of world peace, Persistent Resister, greyhound lover",False,False,939152197090148352,2017-12-09 23:14:27,"@realDonaldTrump Penalize yourself you lying, cheating thief.",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Paula Maxwell,HighHeeledNana,83,4,421,8671,False,True,"Seattle, WA",,1541,,False,False,939616077356642304,2017-12-09 23:14:27,@realDonaldTrump @daveweigel @washingtonpost  https://t.co/JYLaKZvm8L,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,photo,
digit,Digit911,17,0,10,1786,False,True,"London, England",,1069,In a pickle. Dazed and confused. Blissfully ignorant.,False,False,939616077356642304,2017-12-09 23:14:26,@realDonaldTrump @daveweigel @washingtonpost  https://t.co/TyyTRlspdG,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, daveweigel, washingtonpost",3,photo,
Ranger's Dad,_mahnke,615,0,604,102524,False,True,,Pacific Time (US & Canada),40742,,False,False,,2017-12-09 22:01:43,@realDonaldTrump 32% 32% 32% 32% 32% 32% 32% 32%,,,Twitter for Android,realDonaldTrump,True,False,1,1,,0,,0,realDonaldTrump,1,,
phyllis ann collins,beatsugar,1,0,11,101,False,True,,,22,,False,False,936688444046266368,2017-12-09 22:01:43,"@realDonaldTrump When THE PEOPLE make a voice to your ears for you to STOP destroying this country, you should OBEY... https://t.co/faBPiyr0po",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/faBPiyr0po,1,realDonaldTrump,1,,
Kim Palma,kimpalma5,33,1,35,1430,False,True,"Englewood, FL",,423,,False,False,939006911629869056,2017-12-09 22:01:43,@realDonaldTrump Trump rocks!!!,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
😴😴,A9bt6,6,0,22,18,False,True,,,8,,False,False,938517073508163584,2017-12-09 22:01:42,"@realDonaldTrump #lqds_ln_wstbq~_ln 
#lqds_`Smh_flsTyn_lbdyh",,,Twitter for Android,realDonaldTrump,True,False,0,0,"lqds_ln_wstbq~_ln, lqds_`Smh_flsTyn_lbdyh",2,,0,realDonaldTrump,1,,
John Steel,JohnSte86055474,1,0,2,5,False,True,,,30,,False,False,939152197090148352,2017-12-09 22:01:41,@realDonaldTrump Wells Fargo is obviously a criminal organization?  Is this also a liberal organization?  I am not... https://t.co/IOjAmDB2N7,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/IOjAmDB2N7,1,realDonaldTrump,1,,
The Chove,Olde8675309,2,0,2,272,False,True,,,2602,Challenging the idiocy in this world one unliked tweet at a time.,False,False,939560154269405184,2017-12-09 22:01:40,@realDonaldTrump By attacking ANYONE that disagrees with my radical and reckless agenda The three Muslim videos you... https://t.co/YRCwWijwCK,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/YRCwWijwCK,1,realDonaldTrump,1,,
Amy Rovin,MomRovin,2704,47,2301,303369,False,False,,Central Time (US & Canada),76354,Mother of Wolverines. Member of @steveschmidtses Coalition of the Decent.,True,False,939560154269405184,2017-12-09 22:01:39,@realDonaldTrump https://t.co/ajuuf7yRS9,,,Twitter for iPhone,realDonaldTrump,True,False,3,6,,0,https://t.co/ajuuf7yRS9,1,realDonaldTrump,1,,
El Gato Blanco,bjjberserker,94,4,229,22955,False,True,,,11063,"Public benefits attorney. Political scientist. Advocate for the poor, the elderly and the disabled. Professional anarchist. Keeper of the White Cat Mafia.",False,False,939564681743814661,2017-12-09 22:01:39,@realDonaldTrump @USArmy @USNavy  https://t.co/WL00Epmqv0,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, USArmy, USNavy",3,photo,
Nanko,Nanko1960,282,5,1029,3774,False,True,Planet Earth,,5989,"I'm very opinionated, especially with peoples rights! I'm a great lover, but why shouldn't I be! I'm with someone that brings out the best in me!",True,False,,2017-12-09 22:01:38,@realDonaldTrump https://t.co/88t0ILz7wb,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/88t0ILz7wb,1,realDonaldTrump,1,,
bonnie cogswell,bonniecogswell,22,0,119,713,False,True,,,1667,,False,False,939485131693322240,2017-12-09 22:01:37,@realDonaldTrump Then dont watch CNN. Its that simple. Stay In your safe place of fox news. But my god for you to e... https://t.co/UgqJxS0Zs0,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/UgqJxS0Zs0,1,realDonaldTrump,1,,
Rich Swaim,swaimra,70,0,241,1736,False,True,"Corpus Christi, Texas",,1230,,False,False,939564681743814661,2017-12-09 22:01:37,"@realDonaldTrump @USArmy @USNavy Wow, the crew of Fox &amp; Friends must doing the commentary! Wait a minute, sorry, th... https://t.co/9THRNs1oUy",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/9THRNs1oUy,1,"realDonaldTrump, USArmy, USNavy",3,,
Matthew,lucidreams7,24,0,151,277,False,True,"Westminster, CO",,186,"sweet soul, community, mt. hiking, beloved Pitbull owner, healed, saved, truth teller, love Rose McGowan",False,False,939564681743814661,2017-12-09 22:01:37,@realDonaldTrump @USArmy @USNavy #BuildThatWall already! Lock up Hillary! https://t.co/KP1xE9nc00,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,BuildThatWall,1,,0,"realDonaldTrump, USArmy, USNavy",3,photo,
Straight Dope,Anoop_Odlme,5,0,7,15,False,True,,,51,,False,False,939485131693322240,2017-12-09 22:01:36,@realDonaldTrump So juvenile. Grow up,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Joy Love,LoveJoy2120,1030,405,1064,23430,False,False,United States,America/Los_Angeles,47749,"Sharing AWESOME TWEETS from Wonderful People to My Own Personal Experiences.Words to Encourage Prayers for Hope Quotes,pics & a bite @ Sense of Humor😂 Enjoy!",False,False,,2017-12-09 22:01:36,"@realDonaldTrump 
Impeachment heading your way
#StayTuned https://t.co/zdsbt59Aob",,,Twitter for Android,realDonaldTrump,True,False,0,0,StayTuned,1,https://t.co/zdsbt59Aob,1,realDonaldTrump,1,,
Peg Cain,PegCain1,33,0,77,5048,False,False,,,2403,,True,False,,2017-12-09 22:01:36,@realdonaldtrump. So this is part of the reason you have not accomplished anything but lie and be the popular vote... https://t.co/lQDaqVEeOn,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/lQDaqVEeOn,1,realDonaldTrump,1,,
Alexandra,Alexandra_4_2_,34,2,137,500,False,True,,,1910,,False,False,939485131693322240,2017-12-09 22:01:34,@realDonaldTrump Could you just shut up and learn your damn job? I no longer care who you think is picking on you.... https://t.co/PGoRtFIN6K,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,https://t.co/PGoRtFIN6K,1,realDonaldTrump,1,,
Amy Rovin,MomRovin,2704,47,2301,303369,False,False,,Central Time (US & Canada),76354,Mother of Wolverines. Member of @steveschmidtses Coalition of the Decent.,True,False,939564681743814661,2017-12-09 22:01:33,@realDonaldTrump @USArmy @USNavy https://t.co/ajuuf7yRS9,,,Twitter for iPhone,realDonaldTrump,True,False,0,4,,0,https://t.co/ajuuf7yRS9,1,"realDonaldTrump, USArmy, USNavy",3,,
JasB,DoctorJasB,109,1,437,1157,False,False,USA,Eastern Time (US & Canada),2244,,True,False,,2017-12-09 22:01:33,@realDonaldTrump  Claims On Twitter His Florida Rally Was 'Packed To The Rafters' - Photos Of Empty Seats Vs. Full... https://t.co/rDlgWY7GHt,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/rDlgWY7GHt,1,realDonaldTrump,1,,
AnneLewis,AnnLewisChicago,3787,109,2553,32333,False,False,Traverse City,Central Time (US & Canada),16634,"Single-Payer 2020; Is America ""Great Again"", yet? Flint, MI born & bred. Heart in Chicago. I love #CANADA #FOXNews is anti-American. #TheResistance #LBGTQI",True,False,939560154269405184,2017-12-09 22:01:33,@realDonaldTrump I can't listen to you READ words and not feel anything for the subject. You are empty. U r vacuous... https://t.co/44wmd8ZFgo,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/44wmd8ZFgo,1,realDonaldTrump,1,,
Jittery Kitty,JitteryKitty29,3165,66,3861,22978,False,False,TX,America/Chicago,24709,"Wife, mom, blue girl living in a red,red state. Love animals. Ginger girl. Coffee. Stern fan. Legalize it. Agnostic. Cuz no one knows for sure. Say my name.",True,False,939485131693322240,2017-12-09 22:01:33,@realDonaldTrump Did you come up with that all by yourself? ,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Barbara Wintch,barblact,62,4,99,8312,False,True,,,3410,,True,False,939477807813595136,2017-12-09 18:37:30,@realDonaldTrump Bunch of idiots under one roof. Wow. Impressive,,,Twitter for iPhone,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Sherlock Travels,sherlocktravels,32,3,56,19,False,True,,Pacific Time (US & Canada),174,"Marie Sherlock is a Portland, Oregon-based writer/editor/author, traveler, mom, former lawyer, concerned citizen",False,False,939485131693322240,2017-12-09 18:37:30,"@realDonaldTrump DONALD TRUMP, THE LEAST TRUSTED PRESIDENT IN U.S. HISTORY!",,,Twitter Web Client,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
